"","outcome","exposure","nsnp","b","se","pval","pmid","year","author","consortium","subcategory","ncase","ncontrol","sample_size","unit","sex","population"
"364","Age of smoking initiation","HMGCR inhibitor",1,-0.0109140518417462,0.0313829998898613,0.728013257257391,20418890,2010,"Furberg","TAG","Behavioural",NA,NA,47961,"log years","Males and females","European"
"365","Alcohol dependence","HMGCR inhibitor",1,1.33519444363029,0.74027816735905,0.0712879455229772,22978509,2012,"Olfson",NA,"Behavioural",1897,1932,3829,"log odds","Males and females","Mixed"
"366","Alcohol dependence","HMGCR inhibitor",1,1.33519444363029,0.737034952493861,0.0700518173773362,22978509,2012,"Olfson",NA,"Behavioural",1897,1932,3829,"log odds","Males and females","Mixed"
"367","Cigarettes smoked per day","HMGCR inhibitor",1,2.36289222373806,1.15250383917956,0.0403424760761076,20418890,2010,"Furberg","TAG","Behavioural",NA,NA,68028,"Cigarettes per day","Males and females","European"
"368","Cigarettes smoked per day","HMGCR inhibitor",1,2.36289222373806,1.14597544338336,0.039216804093476,20418890,2010,"Furberg","TAG","Behavioural",NA,NA,68028,"Cigarettes per day","Males and females","European"
"369","Ever vs never smoked","HMGCR inhibitor",1,0.136425648021828,0.162346521145975,0.400719946701513,20418890,2010,"Furberg","TAG","Behavioural",41969,32066,74035,"log odds","Males and females","European"
"370","Ever vs never smoked","HMGCR inhibitor",1,0.136425648021828,0.162500504012691,0.401166439350125,20418890,2010,"Furberg","TAG","Behavioural",41969,32066,74035,"log odds","Males and females","European"
"371","Former vs current smoker","HMGCR inhibitor",1,0.0654843110504775,0.225127916827978,0.771146146693907,20418890,2010,"Furberg","TAG","Behavioural",23554,18415,41969,"log odds","Males and females","European"
"372","Former vs current smoker","HMGCR inhibitor",1,0.0654843110504775,0.225102319236016,0.771120848329444,20418890,2010,"Furberg","TAG","Behavioural",23554,18415,41969,"log odds","Males and females","European"
"373","Paget's disease","HMGCR inhibitor",1,-0.698547066848567,0.84199727148704,0.406747424982512,21623375,2011,"Albagha OM",NA,"Bone",741,2699,3440,"log odds","Males and females","European"
"374","Paget's disease","HMGCR inhibitor",1,-0.698547066848567,0.842775682924611,0.407180936368535,21623375,2011,"Albagha OM",NA,"Bone",741,2699,3440,"log odds","Males and females","European"
"375","Lung adenocarcinoma","HMGCR inhibitor",1,0.162105265143247,0.376151187889613,0.666499099937859,24880342,2014,"Wang Y","ILCCO","Cancer",3442,14894,18336,"log odds","Males and females","European"
"376","Lung adenocarcinoma","HMGCR inhibitor",1,0.162105265143247,0.376057298772169,0.666420865794585,24880342,2014,"Wang Y","ILCCO","Cancer",3442,14894,18336,"log odds","Males and females","European"
"377","Lung cancer","HMGCR inhibitor",1,0.235749667931787,0.242660300136426,0.331288715312239,24880342,2014,"Wang Y","ILCCO","Cancer",11348,15861,27209,"log odds","Males and females","European"
"378","Lung cancer","HMGCR inhibitor",1,0.235749667931787,0.242967879747469,0.331901214096844,24880342,2014,"Wang Y","ILCCO","Cancer",11348,15861,27209,"log odds","Males and females","European"
"379","Melanoma","HMGCR inhibitor",1,-1.23812228197135,0.775306957708049,0.110278050402725,21926416,2011,"Amos CI","MDACC","Cancer",1804,1026,2830,"log odds","Males and females","European"
"380","Melanoma","HMGCR inhibitor",1,-1.23812228197135,0.777959366119241,0.111497109648259,21926416,2011,"Amos CI","MDACC","Cancer",1804,1026,2830,"log odds","Males and females","European"
"381","Small cell lung carcinoma","HMGCR inhibitor",1,0.685376014564802,0.403232864291397,0.089186848910552,NA,NA,NA,"TRICL","Cancer",2791,20580,23371,NA,"Males and females","European"
"382","Small cell lung carcinoma","HMGCR inhibitor",1,0.685376014564802,0.401664392905866,0.0879447973310574,NA,NA,NA,"TRICL","Cancer",2791,20580,23371,NA,"Males and females","European"
"383","Squamous cell lung cancer","HMGCR inhibitor",1,0.230254151115962,0.372810519393956,0.536827771108444,24880342,2014,"Wang Y","ILCCO","Cancer",3275,15038,18313,"log odds","Males and females","European"
"384","Squamous cell lung cancer","HMGCR inhibitor",1,0.230254151115962,0.372619372442019,0.53661889545792,24880342,2014,"Wang Y","ILCCO","Cancer",3275,15038,18313,"log odds","Males and females","European"
"385","Thyroid cancer","HMGCR inhibitor",1,0.185429106678035,1.16306837651961,0.873329349073997,23894154,2013,"Kohler A",NA,"Cancer",649,431,1080,"log odds","Males and females","European"
"386","Thyroid cancer","HMGCR inhibitor",1,0.185429106678035,1.16302864938608,0.873325058752378,23894154,2013,"Kohler A",NA,"Cancer",649,431,1080,"log odds","Males and females","European"
"387","Coronary heart disease","HMGCR inhibitor",1,-0.488772169167803,0.129405184174625,0.000158685471628216,26343387,2015,"Nikpay","CARDIoGRAMplusC4D","Cardiovascular",60801,123504,184305,"log odds","Males and females","Mixed"
"388","Coronary heart disease","HMGCR inhibitor",1,-0.488772169167803,0.131862642992414,0.000209996845422566,26343387,2015,"Nikpay","CARDIoGRAMplusC4D","Cardiovascular",60801,123504,184305,"log odds","Males and females","Mixed"
"389","Myocardial infarction","HMGCR inhibitor",1,-0.472230559345157,0.141894212230559,0.000874572165354962,26343387,2015,"Nikpay","CARDIoGRAMplusC4D","Cardiovascular",43676,128199,171875,"log odds","Males and females","Mixed"
"390","Myocardial infarction","HMGCR inhibitor",1,-0.472230559345157,0.143990622612802,0.00103957141574809,26343387,2015,"Nikpay","CARDIoGRAMplusC4D","Cardiovascular",43676,128199,171875,"log odds","Males and females","Mixed"
"391","Type 2 diabetes","HMGCR inhibitor",1,0.270158626141883,0.169801779691678,0.11160428147463,24509480,2014,"Mahajan A","DIAGRAM","Diabetes",26488,83964,110452,"log odds","Males and females","Mixed"
"392","Type 2 diabetes","HMGCR inhibitor",1,0.270158626141883,0.17037839732509,0.11282123117745,24509480,2014,"Mahajan A","DIAGRAM","Diabetes",26488,83964,110452,"log odds","Males and females","Mixed"
"393","College completion","HMGCR inhibitor",1,-0.164700971818554,0.136692580169713,0.22824167709362,23722424,2013,"Rietveld CA","SSGAC","Education",20044,75383,95427,"log odds","Males and females","European"
"394","College completion","HMGCR inhibitor",1,-0.164700971818554,0.136425648021828,0.227332752507352,23722424,2013,"Rietveld CA","SSGAC","Education",20044,75383,95427,"log odds","Males and females","European"
"395","Years of schooling","HMGCR inhibitor",1,-0.0954979536152797,0.0409276944065484,0.0196306572572907,27225129,2016,"Okbay","SSGAC","Education",NA,NA,293723,"SD (years)","Males and females","European"
"396","Years of schooling","HMGCR inhibitor",1,-0.0954979536152797,0.041226040299342,0.0205338535823479,27225129,2016,"Okbay","SSGAC","Education",NA,NA,293723,"SD (years)","Males and females","European"
"397","2hr glucose","HMGCR inhibitor",1,0.409276944065484,0.260075670214296,0.115560502120245,20081857,2010,"Saxena R","MAGIC","Glycemic",NA,NA,15234,"mmol/L","Males and females","European"
"398","2hr glucose","HMGCR inhibitor",1,0.409276944065484,0.259208731241473,0.114348129742201,20081857,2010,"Saxena R","MAGIC","Glycemic",NA,NA,15234,"mmol/L","Males and females","European"
"399","AUCins","HMGCR inhibitor",1,-0.409276944065484,0.300885463069207,0.173753460825538,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4324,"SD (mU*min/l)","Males and females","European"
"400","AUCins","HMGCR inhibitor",1,-0.409276944065484,0.300136425648022,0.172682041418748,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4324,"SD (mU*min/l)","Males and females","European"
"401","AUCins/AUCglu","HMGCR inhibitor",1,-0.313778990450205,0.300576919333058,0.296521276023925,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4213,"SD","Males and females","European"
"402","AUCins/AUCglu","HMGCR inhibitor",1,-0.313778990450205,0.300136425648022,0.295812938228253,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4213,"SD","Males and females","European"
"403","Corrected insulin response","HMGCR inhibitor",1,-0.0504774897680764,0.272863844454797,0.853235708602267,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,5318,"SD","Males and females","European"
"404","Corrected insulin response","HMGCR inhibitor",1,-0.0504774897680764,0.272851296043656,0.853229035573251,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,5318,"SD","Males and females","European"
"405","Fasting glucose","HMGCR inhibitor",1,0.00818553888130969,0.00954979536152797,0.391365938307552,22581228,2012,"Manning AK","MAGIC","Glycemic",NA,NA,58074,"mmol/L","Males and females","European"
"406","Fasting glucose","HMGCR inhibitor",1,0.00818553888130969,0.00955921893259598,0.391833035068765,22581228,2012,"Manning AK","MAGIC","Glycemic",NA,NA,58074,"mmol/L","Males and females","European"
"407","Fasting insulin","HMGCR inhibitor",1,-0.00954979536152797,0.00956261960658964,0.317959947607355,22581228,2012,"Manning AK","MAGIC","Glycemic",NA,NA,51750,"log pmol/L","Males and females","European"
"408","Fasting insulin","HMGCR inhibitor",1,-0.00954979536152797,0.00954979536152797,0.317310507862914,22581228,2012,"Manning AK","MAGIC","Glycemic",NA,NA,51750,"log pmol/L","Males and females","European"
"409","Fasting proinsulin","HMGCR inhibitor",1,0.107776261937244,0.099747331531357,0.279922843051286,20081858,2011,"Dupuis J","MAGIC","Glycemic",NA,NA,10701,"log pmol/L","Males and females","European"
"410","Fasting proinsulin","HMGCR inhibitor",1,0.107776261937244,0.0995907230559345,0.27916731988398,20081858,2011,"Dupuis J","MAGIC","Glycemic",NA,NA,10701,"log pmol/L","Males and females","European"
"411","HbA1C","HMGCR inhibitor",1,0.00136425648021828,0.0477489768076398,0.977206399475098,20858683,2010,"Soranzo N","MAGIC","Glycemic",NA,NA,46368,"%","Males and females","European"
"412","HbA1C","HMGCR inhibitor",1,0.00136425648021828,0.0477490291866143,0.977206424472059,20858683,2010,"Soranzo N","MAGIC","Glycemic",NA,NA,46368,"%","Males and females","European"
"413","HOMA-B","HMGCR inhibitor",1,0.0313778990450205,0.0464132350111789,0.499005733441924,20081858,2011,"Dupuis J","MAGIC","Glycemic",NA,NA,46186,"log HOMA","Males and females","European"
"414","HOMA-B","HMGCR inhibitor",1,0.0313778990450205,0.0463847203274216,0.498741913600147,20081858,2011,"Dupuis J","MAGIC","Glycemic",NA,NA,46186,"log HOMA","Males and females","European"
"415","HOMA-IR","HMGCR inhibitor",1,0.0654843110504775,0.0559345156889495,0.241706636032056,20081858,2011,"Dupuis J","MAGIC","Glycemic",NA,NA,46186,"log HOMA","Males and females","European"
"416","HOMA-IR","HMGCR inhibitor",1,0.0654843110504775,0.0560374415478501,0.242572331826023,20081858,2011,"Dupuis J","MAGIC","Glycemic",NA,NA,46186,"log HOMA","Males and females","European"
"417","Incremental insulin at 30 minutes","HMGCR inhibitor",1,-0.327421555252387,0.286493860845839,0.253097908947116,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4447,"SD","Males and females","European"
"418","Incremental insulin at 30 minutes","HMGCR inhibitor",1,-0.327421555252387,0.286996258772026,0.253929632536045,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4447,"SD","Males and females","European"
"419","Insulin at 30 minutes","HMGCR inhibitor",1,-0.117326057298772,0.300136425648022,0.695864434022019,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4409,"SD","Males and females","European"
"420","Insulin at 30 minutes","HMGCR inhibitor",1,-0.117326057298772,0.30019805036141,0.695923752149935,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4409,"SD","Males and females","European"
"421","Insulin disposition index","HMGCR inhibitor",1,0.0927694406548431,0.272893677841477,0.733896293437943,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,5130,"SD","Males and females","European"
"422","Insulin disposition index","HMGCR inhibitor",1,0.0927694406548431,0.272851296043656,0.733856527927944,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,5130,"SD","Males and females","European"
"423","Insulin sensitivity index","HMGCR inhibitor",1,0.177353342428377,0.286493860845839,0.535884989067038,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4769,"SD","Males and females","European"
"424","Insulin sensitivity index","HMGCR inhibitor",1,0.177353342428377,0.286641357070287,0.536094851077302,24699409,2014,"Prokopenko","MAGIC","Glycemic",NA,NA,4769,"SD","Males and females","European"
"425","Insulin-like growth factor 1","HMGCR inhibitor",1,-0.163959364772169,0.119200733499575,0.168979719393859,27329260,2016,NA,NA,"Growth hormone",NA,NA,30884,"SD","Males and females","European"
"426","Insulin-like growth factor 1","HMGCR inhibitor",1,-0.163959364772169,0.118897291350614,0.167894753899429,27329260,2016,NA,NA,"Growth hormone",NA,NA,30884,"SD","Males and females","European"
"427","Insulin-like growth factor binding protein 3","HMGCR inhibitor",1,-0.0401503666623465,0.142899027224778,0.778733265021006,27329260,2016,NA,NA,"Growth hormone",NA,NA,18995,"SD","Males and females","European"
"428","Insulin-like growth factor binding protein 3","HMGCR inhibitor",1,-0.0401503666623465,0.142883867125512,0.778710399831261,27329260,2016,NA,NA,"Growth hormone",NA,NA,18995,"SD","Males and females","European"
"429","Haemoglobin concentration","HMGCR inhibitor",1,-0.0914051841746248,0.0818553888130969,0.264136875256031,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,71861,"g/dL","Males and females","Mixed"
"430","Haemoglobin concentration","HMGCR inhibitor",1,-0.0914051841746248,0.081992432876818,0.264936031913518,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,71861,"g/dL","Males and females","Mixed"
"431","Mean cell haemoglobin","HMGCR inhibitor",1,0.18281036834925,0.144611186903138,0.206175854627279,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,64731,"pg","Males and females","Mixed"
"432","Mean cell haemoglobin","HMGCR inhibitor",1,0.18281036834925,0.144921402362795,0.207148588996587,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,64731,"pg","Males and females","Mixed"
"433","Mean cell haemoglobin concentration","HMGCR inhibitor",1,-0.0286493860845839,0.0491356856533723,0.559848344912651,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,67852,"g/dL","Males and females","Mixed"
"434","Mean cell haemoglobin concentration","HMGCR inhibitor",1,-0.0286493860845839,0.0491132332878581,0.559668927199412,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,67852,"g/dL","Males and females","Mixed"
"435","Mean cell volume","HMGCR inhibitor",1,0.657571623465211,0.372640323789997,0.0776262729831585,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,69335,"fl","Males and females","Mixed"
"436","Mean cell volume","HMGCR inhibitor",1,0.657571623465211,0.371077762619372,0.0763847931814509,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,69335,"fl","Males and females","Mixed"
"437","Mean platelet volume","HMGCR inhibitor",1,0.00818553888130969,0.0150068212824011,0.585440934568927,22139419,2011,"Gieger C","HaemGen","Haemotological",NA,NA,66867,"log fl","Males and females","European"
"438","Mean platelet volume","HMGCR inhibitor",1,0.00818553888130969,0.015012819860245,0.585590801106087,22139419,2011,"Gieger C","HaemGen","Haemotological",NA,NA,66867,"log fl","Males and females","European"
"439","Packed cell volume","HMGCR inhibitor",1,-0.0709413369713506,0.242837653478854,0.770183536019218,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,63511,"%","Males and females","Mixed"
"440","Packed cell volume","HMGCR inhibitor",1,-0.0709413369713506,0.24286550103305,0.770209146327889,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,63511,"%","Males and females","Mixed"
"441","Platelet count","HMGCR inhibitor",1,-11.9058663028649,5.88511633086959,0.0430683131706495,22139419,2011,"Gieger C","HaemGen","Haemotological",NA,NA,66867,"1x10^9/l","Males and females","European"
"442","Platelet count","HMGCR inhibitor",1,-11.9058663028649,5.85266030013643,0.0419248100459031,22139419,2011,"Gieger C","HaemGen","Haemotological",NA,NA,66867,"1x10^9/l","Males and females","European"
"443","Red blood cell count","HMGCR inhibitor",1,-0.0477489768076398,0.0314753888905488,0.129260171896764,23222517,2012,"van der Harst P","HaemGen","Haemotological",NA,NA,66214,"10^12/L","Males and females","Mixed"
